,Dog breed,lifetime_cost,intellingence_ranking,longevity,size_category,weight_kg,shoulder_height_cm,intelligence_category,obey_first_command_%_of_time,genetic_diseases,house_type,owners_physical_activity,tricks,Distrito,Renta media/pers (€),Áreas caninas (m²)
1269,Basenji,22.693479452722084,2.0526979901259677,14.051499897196745,medium,10.877858994714533,41.4615256378068,Lowest,<30,"kidney, eye problems, anaemia",Apartamento mediano,Frecuente,no,Centro,19199.0,326.0
1270,Basenji,22.334489451252193,2.047443546947002,14.359137876973461,medium,10.693120665278892,42.54535341835893,Lowest,<30,"kidney, eye problems, anaemia",Apartamento pequeño,Poco frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1271,Basenji,22.170008539129714,2.019906301556824,13.136881878978983,medium,9.672697742837071,39.39714014759642,Lowest,>50,"kidney, eye problems, anaemia",Apartamento pequeño,Nada,no,Tetuán,17026.0,1246.0
1272,Basenji,22.889306676678224,1.958845624488233,13.926868602960548,medium,9.538900368837615,40.296731301668295,Lowest,>70,"kidney, eye problems, anaemia",Apartamento mediano,Poco frecuente,yes,Ciudad Lineal,16890.0,614.0
1273,Basenji,22.112673481000268,1.999885432449827,13.757803802256701,medium,9.310817766693644,40.910449876777975,Excellent,>70,"kidney, eye problems, anaemia",Apartamento mediano,Poco frecuente,yes,Tetuán,17026.0,1246.0
1274,Basenji,21.49246719860598,2.017428677113441,14.106436435331064,medium,11.18075726922603,41.13448998053651,Lowest,<30,"kidney, eye problems, anaemia",Apartamento mediano,Muy frecuente,yes,Chamberí,25275.0,826.0
1275,Basenji,20.506271166703645,2.068176681007053,13.629872680858243,medium,9.77614085861751,42.84523809231976,Lowest,<30,"kidney, eye problems, anaemia",Jardín Amplio,Poco frecuente,yes,Centro,19199.0,326.0
1276,Basenji,22.58174772863025,2.0152589442914692,13.25308322480643,medium,9.40037177239027,39.22004643738241,Lowest,<30,"kidney, eye problems, anaemia",Apartamento mediano,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
1277,Basenji,22.08545633136227,1.9347320062058826,13.589081541317164,medium,10.159585980452741,42.21553403468317,Lowest,<30,"kidney, eye problems, anaemia",Jardín Amplio,Poco frecuente,yes,Tetuán,17026.0,1246.0
1278,Basenji,22.927474538767374,1.9611297099653575,13.617553088676335,medium,11.003842038598181,46.82678641374977,Lowest,<30,"kidney, eye problems, anaemia",Apartamento pequeño,Frecuente,yes,Centro,19199.0,326.0
1279,Basenji,22.105706228940395,1.9668888965534865,13.641662960168663,medium,10.507141459223568,39.003296649908314,Lowest,>30,"kidney, eye problems, anaemia",Apartamento pequeño,Poco frecuente,yes,Centro,19199.0,326.0
1280,Basenji,21.50091099129872,1.8934672796148266,14.008328504403906,medium,10.223954370233814,40.63364508647088,Lowest,>70,"kidney, eye problems, anaemia",Finca,Poco frecuente,yes,Chamberí,25275.0,826.0
1281,Basenji,21.903614585346727,1.996985899295573,13.61036992580195,medium,10.197299799388622,40.84609696803141,Lowest,>30,none,Apartamento mediano,Muy frecuente,yes,Ciudad Lineal,16890.0,614.0
1282,Basenji,22.691201936425028,2.084767324614553,13.798802034848892,small,10.202297450434168,39.618294493396654,Lowest,<30,"kidney, eye problems, anaemia",Apartamento pequeño,Nada,yes,Centro,19199.0,326.0
1283,Basenji,22.068414269581453,1.9724093978495931,14.281911366004469,medium,9.718552913058907,43.63249691174304,Lowest,<30,none,Jardín Amplio,Frecuente,yes,Tetuán,17026.0,1246.0
1284,Basenji,21.631330205281735,2.025416310778683,13.202742299606998,medium,10.420107984570496,39.87479734444874,Lowest,>85,none,Apartamento pequeño,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1285,Basenji,22.009403780821177,1.9920378081772299,13.151826014308096,medium,9.31527562970552,44.03926720032074,Lowest,>30,none,Apartamento mediano,Muy frecuente,yes,Ciudad Lineal,16890.0,614.0
1286,Basenji,21.559438244920702,1.9148578392924136,14.035397038474851,medium,10.512044586851918,41.272776593248125,Lowest,>50,"kidney, eye problems, anaemia",Finca,Nada,no,Chamberí,25275.0,826.0
1287,Basenji,21.46506251835196,2.079281166809886,13.151490547680785,medium,9.779567923857659,41.39217861824989,Lowest,<30,"kidney, eye problems, anaemia",Apartamento mediano,Frecuente,yes,Tetuán,17026.0,1246.0
1288,Basenji,21.01223767793448,1.9696718371801223,13.302322636027542,medium,10.459229571136877,42.308633511297074,Lowest,<30,"kidney, eye problems, anaemia",Apartamento pequeño,Poco frecuente,yes,Tetuán,17026.0,1246.0
1289,Basenji,22.722943578072712,2.0322405112987885,13.20803976864171,medium,10.446320921014065,44.58701101554767,Lowest,>50,"kidney, eye problems, anaemia",Apartamento mediano,Poco frecuente,yes,Salamanca,25956.0,623.0
1290,Basenji,21.774458698448697,1.9719665827282813,13.833430596874736,medium,10.090712125445569,42.577289003632046,Lowest,<30,"kidney, eye problems, anaemia",Apartamento pequeño,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1291,Basenji,23.97411263427051,2.0127892629682216,13.194065837066647,medium,9.809942429766297,40.848134963539394,Lowest,<30,"kidney, eye problems, anaemia",Finca,Muy frecuente,yes,Centro,19199.0,326.0
1292,Basenji,22.442160258131672,1.9708553830078357,13.32991538911011,medium,9.467742476594562,43.20127243256698,Lowest,<30,"kidney, eye problems, anaemia",Jardín Amplio,Nada,yes,Chamberí,25275.0,826.0
1293,Basenji,22.568262473886744,1.9890628347426453,14.128318485917683,medium,9.866892491929667,41.52196157287605,Lowest,>85,"kidney, eye problems, anaemia",Apartamento pequeño,Frecuente,yes,Tetuán,17026.0,1246.0
1294,Basenji,23.357228239477166,1.983227942699896,13.501880576850096,medium,10.24005367286235,41.25942673061548,Lowest,>95,"kidney, eye problems, anaemia",Apartamento mediano,Poco frecuente,yes,Arganzuela,20103.0,1764.0
1295,Basenji,19.642975141056183,1.9700499623368166,13.679104451472828,medium,10.556924740091773,40.40735156584389,Lowest,>30,"kidney, eye problems, anaemia",Apartamento mediano,Muy frecuente,yes,San Blas-Canillejas,15115.0,609.0
1296,Basenji,20.92346426455211,1.9750233938210096,13.997614332892214,medium,9.645809553698179,42.90706242231053,Fair,<30,"kidney, eye problems, anaemia",Apartamento pequeño,Frecuente,yes,San Blas-Canillejas,15115.0,609.0
1297,Basenji,22.533936652800012,1.93804929082654,13.768836024534586,medium,10.705340416588413,43.109759564101374,Lowest,>95,"kidney, eye problems, anaemia",Finca,Nada,yes,Tetuán,17026.0,1246.0
1298,Basenji,22.303305667390024,2.128125937910562,13.713881377111345,medium,9.525787088579014,44.43629723935516,Lowest,<30,"kidney, eye problems, anaemia",Finca,Poco frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1299,Basenji,22.320356750025166,2.0006267233048143,14.02223441264828,medium,9.81729365743133,43.71325924270807,Lowest,>30,"kidney, eye problems, anaemia",Jardín Amplio,Frecuente,yes,Salamanca,25956.0,623.0
1300,Staffordshire Bull Terrier,21.452563952012625,38.33596002740398,12.904877241447474,medium,13.94109402204372,34.66235573412685,Average,<30,hip problems,Apartamento pequeño,Frecuente,yes,Centro,19199.0,326.0
1301,Staffordshire Bull Terrier,22.049362418805078,34.99519412045448,12.038246765716499,large,14.865985482393134,35.95354112345407,Above average,>30,hip problems,Jardín Amplio,Muy frecuente,yes,Tetuán,17026.0,1246.0
1302,Staffordshire Bull Terrier,22.079431053268838,37.40822548922225,11.78734904330494,medium,13.685928229423686,39.507283772676715,Average,>30,hip problems,Finca,Frecuente,no,Arganzuela,20103.0,1764.0
1303,Staffordshire Bull Terrier,22.1186338030679,38.08709840985967,11.93800352758793,small,13.740089704131627,37.10345616783206,Average,>50,hip problems,Apartamento pequeño,Poco frecuente,yes,Chamberí,25275.0,826.0
1304,Staffordshire Bull Terrier,22.36586444896786,34.9107793742023,12.323644177318334,medium,13.393000006511265,36.85294706782778,Average,>70,hip problems,Apartamento mediano,Nada,yes,Arganzuela,20103.0,1764.0
1305,Staffordshire Bull Terrier,21.73050112403798,35.15873131644096,12.193217066406085,medium,13.625150494249429,38.60131634171207,Brightest,>50,hip problems,Apartamento mediano,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1306,Staffordshire Bull Terrier,21.250816774313837,35.77011725340747,11.84248418293254,medium,14.033223821070058,36.61997723873242,Lowest,>50,none,Apartamento pequeño,Frecuente,yes,Tetuán,17026.0,1246.0
1307,Staffordshire Bull Terrier,22.220237292285173,36.35729160997706,11.549415170735802,medium,13.234923081348692,38.576596084439544,Average,>70,hip problems,Jardín Amplio,Frecuente,yes,Arganzuela,20103.0,1764.0
1308,Staffordshire Bull Terrier,21.038241045457575,36.85067628593374,12.114419129841366,medium,14.447797312510348,36.44596470651372,Average,>30,hip problems,Apartamento mediano,Muy frecuente,yes,Centro,19199.0,326.0
1309,Staffordshire Bull Terrier,21.824991566707137,35.706761111266324,11.901418029967983,medium,14.042539523841016,36.86127949958778,Average,<30,hip problems,Apartamento mediano,Poco frecuente,no,Ciudad Lineal,16890.0,614.0
1310,Staffordshire Bull Terrier,21.33833143821516,36.47891096510019,11.834417563787282,medium,13.861229481104882,34.883912490572335,Average,>70,hip problems,Finca,Poco frecuente,yes,Centro,19199.0,326.0
1311,Staffordshire Bull Terrier,20.85419517556188,37.024812135015196,12.346281622695347,medium,13.657657279758299,38.15098731282005,Average,>30,none,Apartamento mediano,Poco frecuente,no,Centro,19199.0,326.0
1312,Staffordshire Bull Terrier,21.881948883822147,36.364834499114494,12.555986276387639,medium,13.987869777289745,36.04885154934919,Average,>70,hip problems,Apartamento pequeño,Muy frecuente,yes,Chamberí,25275.0,826.0
1313,Staffordshire Bull Terrier,21.24772298899735,36.76766889863857,11.74416581165898,medium,14.504678553079087,39.79342585772706,Average,>30,hip problems,Jardín Amplio,Muy frecuente,yes,Chamberí,25275.0,826.0
1314,Staffordshire Bull Terrier,21.709721307740285,38.23186541738998,11.37947661401691,medium,13.109022531481676,35.357131117507905,Average,>50,hip problems,Apartamento mediano,Poco frecuente,yes,Ciudad Lineal,16890.0,614.0
1315,Staffordshire Bull Terrier,21.88440198565391,35.430096165654255,11.942086071303144,medium,13.55393649773825,40.96852123560277,Average,>70,none,Apartamento mediano,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
1316,Staffordshire Bull Terrier,22.011920443759355,35.87022732678109,11.93524786497769,medium,14.263743041602499,34.86928978919489,Average,>50,hip problems,Apartamento mediano,Poco frecuente,no,Centro,19199.0,326.0
1317,Staffordshire Bull Terrier,22.120271944136622,37.16408712477803,12.593600217826785,medium,13.536843384518267,39.39914194448207,Fair,>70,none,Apartamento mediano,Poco frecuente,no,Arganzuela,20103.0,1764.0
1318,Staffordshire Bull Terrier,21.748116349506937,37.15422703574163,11.450996375732357,medium,14.092011672183869,37.86272061160899,Average,>30,hip problems,Apartamento pequeño,Nada,yes,Centro,19199.0,326.0
1319,Staffordshire Bull Terrier,20.73724183844446,36.67779875935149,12.617373973826565,medium,14.31086972185851,41.028371230248965,Average,>70,hip problems,Finca,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
1320,Staffordshire Bull Terrier,21.589765909061164,37.617350030463484,12.28485041796224,medium,14.865211625528683,33.923000559059204,Average,>85,none,Jardín Amplio,Poco frecuente,yes,Tetuán,17026.0,1246.0
1321,Staffordshire Bull Terrier,22.33366336728011,37.471336478737165,11.898642456903643,medium,12.76713171132047,36.27163909458817,Average,>50,none,Jardín Amplio,Poco frecuente,no,Salamanca,25956.0,623.0
1322,Staffordshire Bull Terrier,23.296124617302056,36.72879017671676,11.650619174566229,medium,14.184746575148468,40.010393657683274,Average,<30,hip problems,Apartamento pequeño,Nada,yes,Moncloa-Aravaca,24659.0,2606.0
1323,Staffordshire Bull Terrier,21.122308540459027,35.89605807021171,11.412072540352428,medium,13.61859221698565,36.31994548654997,Excellent,>50,hip problems,Apartamento mediano,Frecuente,yes,Chamberí,25275.0,826.0
1324,Staffordshire Bull Terrier,21.977381579421557,38.430507034560634,12.200148363427486,medium,14.833823393480639,37.69047324450657,Average,>50,hip problems,Jardín Amplio,Frecuente,yes,Tetuán,17026.0,1246.0
1325,Staffordshire Bull Terrier,22.02109585459833,37.27712173982131,12.166042655368058,medium,14.010618650075621,37.98609065178702,Fair,>50,hip problems,Jardín Amplio,Poco frecuente,yes,Chamberí,25275.0,826.0
1326,Staffordshire Bull Terrier,21.55576674657451,37.923677567524166,11.953870037439236,medium,13.577981795101808,40.2260077809799,Average,>95,hip problems,Apartamento mediano,Nada,no,Chamberí,25275.0,826.0
1327,Staffordshire Bull Terrier,21.50293551899251,37.499479973440664,11.855301160624656,medium,15.098259796494538,37.77505871763757,Lowest,>95,hip problems,Apartamento pequeño,Frecuente,yes,Chamberí,25275.0,826.0
1328,Staffordshire Bull Terrier,22.027482928920957,35.83641499598061,12.305034761098216,medium,13.74215674860882,39.901932255779336,Average,>30,hip problems,Apartamento pequeño,Poco frecuente,no,Centro,19199.0,326.0
1329,Staffordshire Bull Terrier,21.935366197756597,36.662566591103584,11.75300677233819,medium,13.583776256799952,41.46814230008932,Fair,>95,none,Apartamento mediano,Poco frecuente,yes,Tetuán,17026.0,1246.0
1330,Staffordshire Bull Terrier,22.83640146003872,36.78487175900167,12.185884221556853,medium,12.938317959505678,41.128495010222814,Average,>70,hip problems,Jardín Amplio,Nada,no,Arganzuela,20103.0,1764.0
1331,Staffordshire Bull Terrier,23.245576128534804,35.94881290457301,11.627396857472203,medium,14.188064702607736,40.29615048498345,Brightest,>30,none,Apartamento mediano,Frecuente,no,Moncloa-Aravaca,24659.0,2606.0
1332,Staffordshire Bull Terrier,21.713329874335795,36.84733879993025,11.516022512455574,medium,13.626409228663146,39.7046688968639,Average,>50,hip problems,Apartamento mediano,Nada,yes,Ciudad Lineal,16890.0,614.0
1333,Staffordshire Bull Terrier,20.727396523793935,38.63364166629353,11.763006330593223,large,14.58328922671178,34.00912001935531,Fair,>50,none,Jardín Amplio,Muy frecuente,yes,Tetuán,17026.0,1246.0
1334,Staffordshire Bull Terrier,22.001584597044523,34.86750975280565,12.45405496535253,medium,15.194590780752046,36.32933662335285,Lowest,>50,hip problems,Apartamento mediano,Frecuente,no,Chamberí,25275.0,826.0
1335,Staffordshire Bull Terrier,21.07276530526025,35.498269453792645,12.175384878724946,medium,14.560935652066275,38.49936068529228,Average,>50,hip problems,Apartamento mediano,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
1336,Staffordshire Bull Terrier,20.34847603007824,37.515445078202674,12.214252973144816,medium,13.437501857521953,41.07658829538762,Average,<30,hip problems,Jardín Amplio,Nada,no,San Blas-Canillejas,15115.0,609.0
1337,Staffordshire Bull Terrier,20.668883062367016,37.80092006743521,11.873060830665018,medium,14.048335869914867,36.675431509347376,Average,>50,hip problems,Apartamento pequeño,Muy frecuente,yes,Tetuán,17026.0,1246.0
1338,Staffordshire Bull Terrier,21.643188436281843,38.45938172188482,11.750869571527407,medium,13.849904676461085,37.15295551823042,Average,>50,hip problems,Apartamento pequeño,Muy frecuente,yes,Ciudad Lineal,16890.0,614.0
1339,Staffordshire Bull Terrier,20.949403087732257,37.596565318608754,12.287810251059991,medium,13.904086419684818,35.431143615010555,Average,>50,hip problems,Apartamento mediano,Nada,yes,San Blas-Canillejas,15115.0,609.0
1340,Staffordshire Bull Terrier,22.49979751835546,36.1492513478578,12.232898773607394,medium,13.062572131383593,39.892678627532874,Average,>50,hip problems,Apartamento pequeño,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
1341,Staffordshire Bull Terrier,21.981079739877593,37.61085251545971,12.032389520225983,medium,13.278156509550652,39.888099354341264,Average,<30,hip problems,Apartamento mediano,Frecuente,no,Chamberí,25275.0,826.0
1342,Staffordshire Bull Terrier,20.54349113350738,38.72078318074841,12.139137493750479,medium,13.336825274204664,38.57263248327965,Average,>50,hip problems,Apartamento pequeño,Nada,yes,Tetuán,17026.0,1246.0
1343,Staffordshire Bull Terrier,21.583322203333136,36.09032106428823,12.60931637566333,small,13.335455936228284,34.27267780285014,Average,>50,hip problems,Apartamento pequeño,Poco frecuente,yes,Tetuán,17026.0,1246.0
1344,Staffordshire Bull Terrier,22.60209206506064,36.87757898091779,11.477576939782494,medium,13.65045615672704,41.197713453755085,Average,>50,none,Apartamento pequeño,Frecuente,yes,Salamanca,25956.0,623.0
1345,Staffordshire Bull Terrier,20.845633385646497,36.1553928007941,12.115483460195135,medium,13.598962183445497,37.5165918103511,Above average,>50,hip problems,Apartamento mediano,Frecuente,yes,Arganzuela,20103.0,1764.0
1346,Staffordshire Bull Terrier,20.483701554820318,37.26296516344736,12.107616199278253,medium,13.636697515374365,38.53807485404041,Average,>70,none,Apartamento pequeño,Muy frecuente,yes,San Blas-Canillejas,15115.0,609.0
1347,Staffordshire Bull Terrier,21.736224082254708,36.46094955564502,11.866824713791726,medium,15.164593921068409,41.636743108105144,Average,>50,none,Jardín Amplio,Poco frecuente,no,Centro,19199.0,326.0
1348,Staffordshire Bull Terrier,21.697576287158107,36.37880731055362,12.230321551045307,medium,14.690038306897453,37.716995779572,Above average,>50,hip problems,Jardín Amplio,Poco frecuente,yes,Ciudad Lineal,16890.0,614.0
1349,Staffordshire Bull Terrier,20.865794758345753,36.76269803207348,12.103789837603506,medium,14.04134443813136,36.83728798852926,Lowest,>70,hip problems,Apartamento mediano,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
